_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry,neighbourhood
29073,97,307348,BERNER TRAIL JUNIOR PUBLIC SCHOOL,Toronto District School Board,120 BERNER TRL,English Public,307348,120,Berner Trl,120 Berner Trl,M1B 1B3,Scarborough,Toronto,Berner Trail Junior Public School,43.8014341079,-79.2211413059,POINT (-79.22114130590001 43.8014341079),Malvern
29074,98,17935,BESSBOROUGH DRIVE ELEMENTARY AND MIDDLE SCHOOL,Toronto District School Board,211 BESSBOROUGH DR,English Public,17935,211,Bessborough Dr,211 Bessborough Dr,M4G 3K2,East York,Toronto,Bessborough Drive Public School,43.7072147379,-79.3701352032,POINT (-79.37013520319999 43.7072147379),Leaside-Bennington
29075,99,535998,BETH JACOB PRIVATE HS,,410 LAWRENCE AVE W,Private,535998,410,Lawrence Ave W,410 Lawrence Ave W,M5M 1C2,North York,Toronto,,43.7207940844,-79.4237607657,POINT (-79.4237607657 43.7207940844),Bedford Park-Nortown
29076,100,363593,BETHUNE INTERNATIONAL ACADEMY,,3838 MIDLAND AVE,Private,363593,3838,Midland Ave,3838 Midland Ave,M1V 5K5,Scarborough,Toronto,,43.8194042587,-79.2947427603,POINT (-79.2947427603 43.8194042587),Milliken
29077,101,11485082,BETHUNE MEMORIAL SCHOOL,,3000 LAWRENCE AVE E,Private,11485082,3000,Lawrence Ave E,3000 Lawrence Ave E,M1P 2V1,Scarborough,Toronto,,43.7553058764,-79.2496002394,POINT (-79.2496002394 43.7553058764),Bendale
29078,102,570175,BEVERLEY HEIGHTS MIDDLE SCHOOL,Toronto District School Board,26 TROUTBROOKE DR,English Public,570175,26,Troutbrooke Dr,26 Troutbrooke Dr,M3M 1S5,North York,Toronto,Beverly Heights Middle School,43.733024596999996,-79.5047717197,POINT (-79.5047717197 43.733024597),Downsview-Roding-CFB
29079,103,6350055,BEVERLEY SCHOOL,Toronto District School Board,64 BALDWIN ST,English Public,6350055,64,Baldwin St,64 Baldwin St,M5T 1L4,former Toronto,Toronto,Beverley Public School,43.655765236899995,-79.3957051034,POINT (-79.3957051034 43.6557652369),Kensington-Chinatown
29080,104,307817,BEVERLY GLEN JUNIOR PUBLIC SCHOOL,Toronto District School Board,85 BEVERLY GLEN BLVD,English Public,307817,85,Beverly Glen Blvd,85 Beverly Glen Blvd,M1W 1W4,Scarborough,Toronto,Beverly Glen Junior Public School,43.7986530999,-79.3230676299,POINT (-79.3230676299 43.7986530999),L'Amoreaux
29081,105,14615528,BIALIK HEBREW DAY SCHOOL,,2760 BATHURST ST,Private,14615528,2760,Bathurst St,2760 Bathurst St,M6B 3A1,North York,Toronto,,43.710706428900004,-79.4281228877,POINT (-79.4281228877 43.7107064289),Englemount-Lawrence
29082,106,343964,BIRCH CLIFF HEIGHTS PUBLIC SCHOOL,Toronto District School Board,120 HIGHVIEW AVE,English Public,343964,120,Highview Ave,120 Highview Ave,M1N 2J1,Scarborough,Toronto,Birch Cliff Heights Public School,43.7017413938,-79.2598166248,POINT (-79.2598166248 43.7017413938),Birchcliffe-Cliffside
29083,107,351953,BIRCH CLIFF PUBLIC SCHOOL,Toronto District School Board,1650 KINGSTON RD,English Public,351953,1650,Kingston Rd,1650 Kingston Rd,M1N 1S2,Scarborough,Toronto,Birch Cliff Public School,43.6919887242,-79.2655686243,POINT (-79.2655686243 43.6919887242),Birchcliffe-Cliffside
29084,108,7156751,BIRCHAS SHMUEL PRIVATE SCHOOL,,465 PATRICIA AVE,Private,7156751,465,Patricia Ave,465 Patricia Ave,M2R 2N1,North York,Toronto,Synagogue,43.784086706800004,-79.444010726,POINT (-79.444010726 43.7840867068),Newtonbrook West
29085,109,325504,BIRCHMOUNT PARK COLLEGIATE INSTITUTE,Toronto District School Board,3663 DANFORTH AVE,English Public,325504,3663,Danforth Ave,3663 Danforth Ave,M1N 2G2,Scarborough,Toronto,Birchmount Park Collegiate Institute,43.6977530295,-79.2594545254,POINT (-79.2594545254 43.6977530295),Birchcliffe-Cliffside
29086,110,10142921,BISHOP ALLEN ACADEMY,Toronto Catholic District School Board,721 ROYAL YORK RD,English Separate,10142921,721,Royal York Rd,721 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,Bishop Allen Academy,43.634427920600004,-79.5044646881,POINT (-79.5044646881 43.6344279206),Stonegate-Queensway
29087,111,30024946,BISHOP MACDONELL CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,20 BRUNEL CRT,English Separate,30024946,20,Brunel Crt,20 Brunel Crt,M5V 0R5,former Toronto,Toronto,,43.6394568234,-79.3944968858,POINT (-79.3944968858 43.6394568234),Waterfront Communities-The Island
29088,112,9638444,BISHOP MARROCCO THOMAS MERTON CATHOLIC SECONDARY SCHOOL,Toronto Catholic District School Board,1515 BLOOR ST W,English Separate,9638444,1515,Bloor St W,1515 Bloor St W,M6P 1A3,former Toronto,Toronto,Bishop Marrocco/Thomas Merton Catholic School,43.655857833599995,-79.45180771369999,POINT (-79.45180771369999 43.6558578336),Roncesvalles
29089,113,834715,BISHOP STRACHAN,,298 LONSDALE RD,Private,834715,298,Lonsdale Rd,298 Lonsdale Rd,M4V 1X2,former Toronto,Toronto,,43.690345107700004,-79.4093249176,POINT (-79.4093249176 43.6903451077),Forest Hill South
29090,114,490154,BLACKSMITH PUBLIC SCHOOL,Toronto District School Board,45 BLACKSMITH CRES,English Public,490154,45,Blacksmith Cres,45 Blacksmith Cres,M3N 1V5,North York,Toronto,Blacksmith Elementary School - Building Grounds,43.7711639592,-79.526810687,POINT (-79.52681068699999 43.7711639592),Black Creek
29091,115,774626,BLAKE STREET JUNIOR PUBLIC SCHOOL,Toronto District School Board,21 BOULTBEE AVE,English Public,774626,21,Boultbee Ave,21 Boultbee Ave,M4J 1A7,former Toronto,Toronto,Blake Street Public School,43.671806368999995,-79.3384762501,POINT (-79.3384762501 43.671806369),Blake-Jones
29092,116,309574,BLANTYRE PUBLIC SCHOOL,Toronto District School Board,290 BLANTYRE AVE,English Public,309574,290,Blantyre Ave,290 Blantyre Ave,M1N 2S4,Scarborough,Toronto,Blantyre Public School,43.6851000844,-79.28386465310001,POINT (-79.28386465310001 43.6851000844),Birchcliffe-Cliffside
29093,117,490361,BLAYDON PUBLIC SCHOOL,Toronto District School Board,25 BLAYDON AVE,English Public,490361,25,Blaydon Ave,25 Blaydon Ave,M3M 2C9,North York,Toronto,Blaydon Public School,43.7353572228,-79.48625613909999,POINT (-79.48625613909999 43.7353572228),Downsview-Roding-CFB
29094,118,2250071,BLESSED MARGHERITA OF CITTA DI CASTELLO CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,108 SPENVALLEY DR,English Separate,2250071,108,Spenvalley Dr,108 Spenvalley Dr,M3L 1Z5,North York,Toronto,Blessed Margherita Of Citta Di Castello Catholic School,43.7436724725,-79.5079140444,POINT (-79.5079140444 43.7436724725),Glenfield-Jane Heights
29095,119,30012333,BLESSED PIER GIORGIO FRASSATI CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,8 SEASONS DR,English Separate,30012333,8,Seasons Dr,8 Seasons Dr,M1X 1X4,Scarborough,Toronto,Blessed Pier Giorgio Frassati Catholic School,43.8298752035,-79.2327375191,POINT (-79.2327375191 43.8298752035),Rouge
29096,120,6709986,BLESSED POPE PAUL VI CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,270 LAUGHTON AVE,English Separate,6709986,270,Laughton Ave,270 Laughton Ave,M6N 2X8,former Toronto,Toronto,St Paul VI Catholic School,43.674012901800005,-79.4577930288,POINT (-79.4577930288 43.6740129018),Weston-Pellam Park
29097,121,7763002,BLESSED SACRAMENT CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,24 BEDFORD PARK AVE,English Separate,7763002,24,Bedford Park Ave,24 Bedford Park Ave,M5M 1H9,former Toronto,Toronto,Blessed Sacrament Catholic School,43.7274816104,-79.4039975154,POINT (-79.40399751539999 43.7274816104),Lawrence Park North
29098,122,9602629,BLESSED TRINITY CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,3205 BAYVIEW AVE,English Separate,9602629,3205,Bayview Ave,3205 Bayview Ave,M2K 1G3,North York,Toronto,Blessed Trinity Catholic School,43.7868975436,-79.3918262,POINT (-79.3918262 43.7868975436),Bayview Woods-Steeles
29099,123,306063,BLISS CARMAN SENIOR PUBLIC SCHOOL,Toronto District School Board,10 BELLAMY RD S,English Public,306063,10,Bellamy Rd S,10 Bellamy Rd S,M1M 3N8,Scarborough,Toronto,Bliss Carman Senior Public School,43.732648963,-79.2256018786,POINT (-79.2256018786 43.732648963),Cliffcrest
29100,124,6710176,BLOOR COLLEGIATE INSTITUTE,Toronto District School Board,1141 BLOOR ST W,English Public,6710176,1141,Bloor St W,1141 Bloor St W,M6H 1M9,former Toronto,Toronto,Bloor Collegiate Institute,43.659246108000005,-79.4367968964,POINT (-79.4367968964 43.659246108),Dufferin Grove
29101,125,8432037,BLOORDALE MIDDLE SCHOOL,Toronto District School Board,10 TOLEDO RD,English Public,8432037,10,Toledo Rd,10 Toledo Rd,M9C 2H3,Etobicoke,Toronto,Bloordale Middle Public School,43.639145648900005,-79.5719465301,POINT (-79.57194653010001 43.6391456489),Markland Wood
29102,126,8731366,BLOORLEA MIDDLE SCHOOL,Toronto District School Board,4050 BLOOR ST W,English Public,8731366,4050,Bloor St W,4050 Bloor St W,M9B 1M5,Etobicoke,Toronto,Bloorlea Middle Public School,43.637652931999995,-79.55567549359999,POINT (-79.55567549359999 43.63765293199999),Islington-City Centre West
29103,127,30054504,BLUE GENE EDUCATION,,11A GLEN WATFORD DR,Private,30054504,11A,Glen Watford Dr,11A Glen Watford Dr,M1S 2B8,Scarborough,Toronto,,43.7866780964,-79.2756210517,POINT (-79.2756210517 43.7866780964),Agincourt South-Malvern West
29104,128,13494887,BLYTH ACADEMY SCHOOL - DOWNSVIEW PARK,,75 CARL HALL RD,Private,13494887,75,Carl Hall Rd,75 Carl Hall Rd,M3K 2B9,North York,Toronto,,43.7476137521,-79.4750974059,POINT (-79.4750974059 43.7476137521),Downsview-Roding-CFB
29105,129,8265336,BLYTH ACADEMY SCHOOL - ETOBICOKE,,2489 BLOOR ST W,Private,8265336,2489,Bloor St W,2489 Bloor St W,M6S 1R6,former Toronto,Toronto,,43.6476318295,-79.4865438362,POINT (-79.4865438362 43.6476318295),High Park-Swansea
29106,130,8566068,BLYTH ACADEMY SCHOOL - LAWRENCE,,2660 YONGE ST,Private,8566068,2660,Yonge St,2660 Yonge St,M4P 2J5,former Toronto,Toronto,,43.71601308100001,-79.4005921361,POINT (-79.4005921361 43.71601308100001),Lawrence Park South
29107,131,13502901,BLYTH ACADEMY SCHOOL - YORKVILLE,,85 ST NICHOLAS ST,Private,13502901,85,St Nicholas St,85 St Nicholas St,M4Y 1W8,former Toronto,Toronto,,43.6682745249,-79.38671634319999,POINT (-79.38671634319999 43.6682745249),Bay Street Corridor
29108,132,7754014,BLYTHWOOD JUNIOR PUBLIC SCHOOL,Toronto District School Board,2 STRATHGOWAN CRES,English Public,7754014,2,Strathgowan Cres,2 Strathgowan Cres,M4N 2Z5,former Toronto,Toronto,Blythwood Junior Public School,43.7199314989,-79.3895057084,POINT (-79.38950570839999 43.7199314989),Lawrence Park South
29109,133,20138696,BNEI AKIVA SCHOOL - ULPANAT OROT FOR GIRLS,,45 CANYON AVE,Private,20138696,45,Canyon Ave,45 Canyon Ave,M3H 3S4,North York,Toronto,,43.758218066000005,-79.4382145879,POINT (-79.43821458790001 43.758218066),Bathurst Manor
29110,134,9011164,BNOS BAIS YAAKOV SCHOOL FOR GIRLS,,2949 BATHURST ST,Private,9011164,2949,Bathurst St,2949 Bathurst St,M6B 3B2,North York,Toronto,,43.716529583,-79.4288203418,POINT (-79.42882034180001 43.716529583),Bedford Park-Nortown
29111,135,13973547,BNOS CHAYA,,4116 BATHURST ST,Private,13973547,4116,Bathurst St,4116 Bathurst St,M3H 3P2,North York,Toronto,,43.7464156653,-79.436586926,POINT (-79.436586926 43.7464156653),Clanton Park
29112,136,826229,BON BERGER CATHOLIC ELEMENTARY SCHOOL,Conseil scolaire de district catholique Centre-Sud,343 JONES AVE,French Separate,826229,343,Jones Ave,343 Jones Ave,M4J 3G4,former Toronto,Toronto,St. William,43.6725640378,-79.3366206237,POINT (-79.3366206237 43.6725640378),Blake-Jones
29113,137,308612,BOND ACADEMY SCHOOL,,1500 BIRCHMOUNT RD,Private,308612,1500,Birchmount Rd,1500 Birchmount Rd,M1P 2G5,Scarborough,Toronto,,43.756523217,-79.2903117143,POINT (-79.2903117143 43.756523217),Wexford/Maryvale
29114,138,6361762,BOWMORE ROAD JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,80 BOWMORE RD,English Public,6361762,80,Bowmore Rd,80 Bowmore Rd,M4L 3J2,former Toronto,Toronto,Bowmore Public School - Building Grounds,43.6760636648,-79.3144917154,POINT (-79.3144917154 43.6760636648),Woodbine Corridor
29115,139,1003702,BOYS LEADERSHIP ACADEMY,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,43.722227297799996,-79.5521137886,POINT (-79.5521137886 43.7222272978),Elms-Old Rexdale
29116,140,1035925,BRAEBURN JUNIOR SCHOOL,Toronto District School Board,15 TANDRIDGE CRES,English Public,1035925,15,Tandridge Cres,15 Tandridge Cres,M9W 2N8,Etobicoke,Toronto,Braeburn Public School,43.7280298274,-79.5488638133,POINT (-79.5488638133 43.7280298274),Elms-Old Rexdale
29117,141,7795750,BRAEMAR COLLEGE PRIVATE SECONDARY,,229 COLLEGE ST,Private,7795750,229,College St,229 College St,M5T 1R4,former Toronto,Toronto,,43.6581269362,-79.3975131902,POINT (-79.3975131902 43.6581269362),Kensington-Chinatown
29118,142,801469,BRANKSOME HALL GIRLS,,10 ELM AVE,Private,801469,10,Elm Ave,10 Elm Ave,M4W 1N4,former Toronto,Toronto,,43.6750623723,-79.3798154377,POINT (-79.3798154377 43.6750623723),Rosedale-Moore Park
29119,143,565242,BREBEUF COLLEGE SCHOOL,Toronto Catholic District School Board,211 STEELES AVE E,English Separate,565242,211,Steeles Ave E,211 Steeles Ave E,M2M 3Y6,North York,Toronto,Brebeuf College School,43.80022824,-79.40262515229999,POINT (-79.40262515229999 43.80022824),Newtonbrook East
29120,144,11467213,BRIAN PUBLIC SCHOOL,Toronto District School Board,95 BRIAN DR,English Public,11467213,95,Brian Dr,95 Brian Dr,M2J 3Y6,North York,Toronto,Brian Public School,43.7824531904,-79.331933544,POINT (-79.33193354399999 43.7824531904),Pleasant View
29121,145,8344927,BRIARCREST JUNIOR SCHOOL,Toronto District School Board,60 WELLESWORTH DR,English Public,8344927,60,Wellesworth Dr,60 Wellesworth Dr,M9C 4R3,Etobicoke,Toronto,Briarcrest Junior School,43.666465771599995,-79.5800752804,POINT (-79.5800752804 43.6664657716),Eringate-Centennial-West Deane
29122,146,312084,BRIDLEWOOD JUNIOR PUBLIC SCHOOL,Toronto District School Board,60 BRIDLEWOOD BLVD,English Public,312084,60,Bridlewood Blvd,60 Bridlewood Blvd,M1T 1P7,Scarborough,Toronto,Bridlewood Public School,43.780796271199996,-79.3150953884,POINT (-79.3150953884 43.7807962712),Tam O'Shanter-Sullivan
29123,147,14069873,BRIGHT START ACADEMY,,4630 DUFFERIN ST,Private,14069873,4630,Dufferin St,4630 Dufferin St,M3H 5S4,North York,Toronto,,43.7732445762,-79.4682899064,POINT (-79.4682899064 43.7732445762),York University Heights
29124,148,4709520,BRIGHTON,,240 THE DONWAY W,Private,4709520,240,The Donway W,240 The Donway W,M3B 2V8,North York,Toronto,,43.7393068511,-79.347010013,POINT (-79.347010013 43.7393068511),Banbury-Don Mills
29125,149,313306,BRIMWOOD BOULEVARD JUNIOR PUBLIC SCHOOL,Toronto District School Board,151 BRIMWOOD BLVD,English Public,313306,151,Brimwood Blvd,151 Brimwood Blvd,M1V 1E5,Scarborough,Toronto,Brimwood Boulevard Junior Public School,43.81169988479999,-79.2740896574,POINT (-79.2740896574 43.81169988479999),Agincourt North
29126,150,7515119,BROADACRES JUNIOR SCHOOL,Toronto District School Board,45 CRENDON DR,English Public,7515119,45,Crendon Dr,45 Crendon Dr,M9C 3G6,Etobicoke,Toronto,Broadacres Public School,43.6480667176,-79.572020732,POINT (-79.572020732 43.6480667176),Etobicoke West Mall
29127,151,492477,BROADLANDS PUBLIC SCHOOL,Toronto District School Board,106 BROADLANDS BLVD,English Public,492477,106,Broadlands Blvd,106 Broadlands Blvd,M3A 1J7,North York,Toronto,Broadlands Public School,43.7457277228,-79.3164622713,POINT (-79.3164622713 43.7457277228),Parkwoods-Donalda
29128,152,9780839,BROCK JUNIOR PUBLIC SCHOOL,Toronto District School Board,93 MARGUERETTA ST,English Public,9780839,93,Margueretta St,93 Margueretta St,M6H 3S4,former Toronto,Toronto,Brock Junior Public School,43.653049692399996,-79.4378441315,POINT (-79.4378441315 43.6530496924),Dufferin Grove
29129,153,493354,BROOKHAVEN PUBLIC SCHOOL,Toronto District School Board,70 BROOKHAVEN DR,English Public,493354,70,Brookhaven Dr,70 Brookhaven Dr,M6M 4N8,North York,Toronto,Brookhaven Public School,43.7025063022,-79.495694399,POINT (-79.495694399 43.7025063022),Brookhaven-Amesbury
29130,154,536834,BROOKLYN COLLEGE SECONDARY SCHOOL,,150 LESMILL RD,Private,536834,150,Lesmill Rd,150 Lesmill Rd,M3B 2T5,North York,Toronto,,43.759399280299995,-79.3586470251,POINT (-79.3586470251 43.75939928029999),St.Andrew-Windfields
29131,155,6242368,BROOKMILL BOULEVARD JUNIOR PUBLIC SCHOOL,Toronto District School Board,25 BROOKMILL BLVD,English Public,6242368,25,Brookmill Blvd,25 Brookmill Blvd,M1W 2L5,Scarborough,Toronto,Brookmill Boulevard Junior Public School,43.8012203828,-79.3148680046,POINT (-79.3148680046 43.8012203828),L'Amoreaux
29132,156,14248664,BROOKSIDE PUBLIC SCHOOL,Toronto District School Board,75 OASIS BLVD,English Public,14248664,75,Oasis Blvd,75 Oasis Blvd,M1X 0A3,Scarborough,Toronto,Brookside Public School,43.8303652064,-79.2338532995,POINT (-79.2338532995 43.8303652064),Rouge
29133,157,531083,BROOKVIEW LINC,Toronto District School Board,4505 JANE ST,English Public,531083,4505,Jane St,4505 Jane St,M3N 2K7,North York,Toronto,Brookview Middle School,43.76745723810001,-79.51724665520001,POINT (-79.51724665520001 43.76745723810001),Black Creek
29134,158,531083,BROOKVIEW MIDDLE SCHOOL,Toronto District School Board,4505 JANE ST,English Public,531083,4505,Jane St,4505 Jane St,M3N 2K7,North York,Toronto,Brookview Middle School,43.76745723810001,-79.51724665520001,POINT (-79.51724665520001 43.76745723810001),Black Creek
29135,159,7992855,BROWN JUNIOR PUBLIC SCHOOL,Toronto District School Board,454 AVENUE RD,English Public,7992855,454,Avenue Rd,454 Avenue Rd,M4V 2J1,former Toronto,Toronto,"Brown Junior Public School, Brown Community Centre",43.6849129182,-79.4013122747,POINT (-79.4013122747 43.6849129182),Casa Loma
29136,160,8392356,BRUCE JUNIOR PUBLIC SCHOOL,Toronto District School Board,51 LARCHMOUNT AVE,English Public,8392356,51,Larchmount Ave,51 Larchmount Ave,M4M 2Y6,former Toronto,Toronto,Bruce Junior Public School,43.661035816,-79.3333360559,POINT (-79.33333605590001 43.661035816),South Riverdale
29137,161,314022,BUCHANAN PUBLIC SCHOOL,Toronto District School Board,4 BUCANNAN RD,English Public,314022,4,Bucannan Rd,4 Bucannan Rd,M1R 3V3,Scarborough,Toronto,Buchanan Public School,43.751412366000004,-79.2999282686,POINT (-79.2999282686 43.751412366),Wexford/Maryvale
29138,162,6765660,BURNHAMTHORPE COLLEGIATE & ADULT LEARNING CENTRE,Toronto District School Board,500 THE EAST MALL,English Public,6765660,500,The East Mall,500 The East Mall,M9B 2C4,Etobicoke,Toronto,Burnhamthorpe Collegiate Institute,43.6491679257,-79.5616948759,POINT (-79.5616948759 43.6491679257),Islington-City Centre West
29139,163,314663,BURROWS HALL JUNIOR PUBLIC SCHOOL,Toronto District School Board,151 BURROWS HALL BLVD,English Public,314663,151,Burrows Hall Blvd,151 Burrows Hall Blvd,M1B 1M5,Scarborough,Toronto,Burrows Hall Junior Public School,43.7926979605,-79.2288180081,POINT (-79.22881800810001 43.7926979605),Malvern
29140,164,312706,C D FARQUHARSON JUNIOR PUBLIC SCHOOL,Toronto District School Board,1965 BRIMLEY RD,English Public,312706,1965,Brimley Rd,1965 Brimley Rd,M1S 2B1,Scarborough,Toronto,C. D. Farquharson Junior Public School,43.784467159799995,-79.2661055358,POINT (-79.26610553579999 43.78446715979999),Agincourt South-Malvern West
29141,165,8837557,C R MARCHANT MIDDLE SCHOOL,Toronto District School Board,1 RALPH ST,English Public,8837557,1,Ralph St,1 Ralph St,M9N 3A8,York,Toronto,C. R. Marchant Middle School,43.7017214782,-79.5129333967,POINT (-79.51293339670001 43.7017214782),Weston
29142,166,10071193,C W JEFFERYS COLLEGIATE INSTITUTE,Toronto District School Board,340 SENTINEL RD,English Public,10071193,340,Sentinel Rd,340 Sentinel Rd,M3J 1T9,North York,Toronto,C. W. Jeffreys Collegiate Institute,43.7582792584,-79.49991250949999,POINT (-79.49991250949999 43.7582792584),York University Heights
29143,167,495446,CALICO PUBLIC SCHOOL,Toronto District School Board,35 CALICO DR,English Public,495446,35,Calico Dr,35 Calico Dr,M3L 1V5,North York,Toronto,Calico Public School,43.7379061765,-79.5035920383,POINT (-79.5035920383 43.7379061765),Glenfield-Jane Heights
29144,168,495911,CAMERON PUBLIC SCHOOL,Toronto District School Board,211 CAMERON AVE,English Public,495911,211,Cameron Ave,211 Cameron Ave,M2N 1E8,North York,Toronto,Cameron Public School,43.7543606985,-79.4212515543,POINT (-79.4212515543 43.7543606985),Lansing-Westgate
29145,169,8837786,CANAAN GLOBAL ACADEMY,,32 KERN RD,Private,8837786,32,Kern Rd,32 Kern Rd,M3B 1T1,North York,Toronto,,43.7499003414,-79.3506864852,POINT (-79.3506864852 43.7499003414),Banbury-Don Mills
29146,170,30064074,CANADA SPRUCEVILLE ACADEMY,,716 GORDON BAKER RD,Private,30064074,716,Gordon Baker Rd,716 Gordon Baker Rd,M2H 3B4,North York,Toronto,,43.810954548599994,-79.34213861890001,POINT (-79.34213861890001 43.81095454859999),Hillcrest Village
